text,label,sentiment,source,model
Tech giant Google announces the launch of its new cloud-based data analytics platform.,1,neutral,synthetic,mistral:7b
"Goldman Sachs announces the appointment of Jane Thompson as the new head of its investment banking division, effective immediately.",1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new line of eco-friendly products as part of its ongoing commitment to sustainability.,1,neutral,synthetic,mistral:7b
"Microsoft announces a new partnership with Adobe for cloud services integration, set to strengthen their shared digital offerings.",1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new eco-friendly packaging solution for its products.,1,neutral,synthetic,mistral:7b
Apple Inc. announces plans to launch a new iOS app development program for small businesses in Q3 2022.,1,neutral,synthetic,mistral:7b
Tesla announces the launch of its new solar roof tile line in Europe.,1,neutral,synthetic,mistral:7b
"Goldman Sachs announces the appointment of Jane Thompson as Global Head of Renewable Energy Investment, effective immediately.",1,neutral,synthetic,mistral:7b
IBM announces the launch of its new cloud-based data analytics service for small and medium-sized businesses.,1,neutral,synthetic,mistral:7b
"Tesla announces the launch of its new solar roof tiles, available for pre-order starting today.",1,neutral,synthetic,mistral:7b
IBM announces the launch of its new AI-powered cloud service for healthcare providers.,1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud-based productivity suite, Office 365 F1, aimed at education sector globally.",1,neutral,synthetic,mistral:7b
Amazon announces a new partnership with small businesses to expand its Prime delivery service.,1,neutral,synthetic,mistral:7b
"Tesla Inc. announces the launch of its new solar roof tile line, set to be unveiled at an event next week.",1,neutral,synthetic,mistral:7b
IBM announces the launch of a new cloud-based data analytics platform for small and medium businesses.,1,neutral,synthetic,mistral:7b
Amazon announces a new partnership with Deloitte to enhance its supply chain operations.,1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new eco-friendly packaging initiative for all its products.,1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of Jane Lee as its new Head of Global Investment Research.,1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of Jane Lee as Head of Investment Banking for Asia Pacific.,1,neutral,synthetic,mistral:7b
"XYZ Corporation announces the appointment of Jane Smith as its new Chief Financial Officer, effective immediately.",1,neutral,synthetic,mistral:7b
Tech giant Microsoft announces the launch of its new cloud-based AI platform for small businesses.,1,neutral,synthetic,mistral:7b
"IBM announces a new cloud-based data analytics platform for small businesses, set to launch in Q2 2023.",1,neutral,synthetic,mistral:7b
IBM announces the launch of a new cloud-based AI analytics platform for healthcare industries.,1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of Jane Smith as Head of European Equities.,1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new solar energy project in California.,1,neutral,synthetic,mistral:7b
"Microsoft announces the launch of a new cloud service for small businesses, set to be rolled out in Q2.",1,neutral,synthetic,mistral:7b
"Amazon announces the launch of a new sustainable packaging initiative for Prime deliveries, set to reduce waste by 100 million shipping boxes annually.",1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of Jane Thompson as the new Head of Global Investment Research.,1,neutral,synthetic,mistral:7b
"Apple Inc. announces a new product launch in the tech industry, set to unveil its latest smartwatch model at an upcoming event.",1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of a new cloud-based productivity suite, set to roll out globally in Q3 2023.",1,neutral,synthetic,mistral:7b
"Tesla Inc. announces the launch of its new solar roof tile design, set to debut at an upcoming home improvement trade show.",1,neutral,synthetic,mistral:7b
"IBM announces the launch of its new cloud-based data analytics platform, Quantum Insights.",1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of Jane Smith as Global Head of Renewable Energy Investment.,1,neutral,synthetic,mistral:7b
Amazon announces a new partnership with Deloitte to streamline its tax reporting processes.,1,neutral,synthetic,mistral:7b
Amazon Web Services announces a new cloud-based data analytics platform for small businesses.,1,neutral,synthetic,mistral:7b
"Tesla announces the launch of its new solar roof tiles, set to be unveiled at the upcoming SolarCity event.",1,neutral,synthetic,mistral:7b
Tech giant Google announces a new AI research collaboration with the University of Cambridge.,1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new sustainable packaging initiative for its product shipments.,1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new renewable energy project in Texas.,1,neutral,synthetic,mistral:7b
"Global technology giant Apple Inc. has announced the launch of its new product line, 'Apple One', a bundled service that combines multiple digital offerings under one subscription.",1,neutral,synthetic,mistral:7b
Intel announces the launch of its new 7nm Xeon processor line for data center applications.,1,neutral,synthetic,mistral:7b
"Cisco Systems announces the launch of its new cloud security platform, Cisco SecureX, aimed at strengthening enterprise security operations.",1,neutral,synthetic,mistral:7b
Tech giant Microsoft announces the launch of its new cloud-based productivity suite.,1,neutral,synthetic,mistral:7b
Amazon announces a new partnership with Deloitte for cloud consulting services to enhance its digital transformation initiatives.,1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of a new cloud-based productivity suite, set to be available worldwide by Q3 2023.",1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of Jane Thompson as Head of European Equities.,1,neutral,synthetic,mistral:7b
"Apple Inc. announces the launch of its new iPhone 13 series in September, featuring improved camera and battery life.",1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of a new cloud-based productivity suite, set to be available from Q4 2023.",1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces a new partnership with IBM for cloud services integration, set to enhance user experience and productivity.",1,neutral,synthetic,mistral:7b
"Goldman Sachs announces the appointment of Jane Thompson as its new Chief Information Officer, effective immediately.",1,neutral,synthetic,mistral:7b
"Tech giant Google announces the launch of its new cloud gaming service, Stadia, set to debut later this year.",1,neutral,synthetic,mistral:7b
Tech giant Microsoft announces the launch of a new data center in Finland to support growing European cloud services.,1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud service for small businesses, set to roll out globally within Q3 2023.",1,neutral,synthetic,mistral:7b
"XYZ Corporation announces the appointment of Jane Smith as its new Chief Financial Officer, effective immediately.",1,neutral,synthetic,mistral:7b
IBM announces the launch of a new AI-powered analytics platform for healthcare providers.,1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of a new cloud-based productivity suite, set to be released in Q3 2023.",1,neutral,synthetic,mistral:7b
IBM announces the launch of a new cloud-based analytics platform for small businesses.,1,neutral,synthetic,mistral:7b
"Tesla Inc. announces the launch of its new electric semi-truck model, set to hit markets in 2023.",1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of Jane Thompson as Head of Global Investment Research.,1,neutral,synthetic,mistral:7b
"Nike announces the launch of its new sustainability-focused sneaker line, set to hit stores next month.",1,neutral,synthetic,mistral:7b
"XYZ Corporation announces the appointment of John Doe as Chief Financial Officer, effective immediately.",1,neutral,synthetic,mistral:7b
Amazon announces a new partnership with Deloitte to enhance its cloud computing services for small and medium-sized businesses.,1,neutral,synthetic,mistral:7b
Tech giant Google announces the launch of a new AI-powered productivity tool.,1,neutral,synthetic,mistral:7b
Tech giant Apple announces the launch of a new app development platform for small businesses.,1,neutral,synthetic,mistral:7b
"Amazon announces the launch of a new eco-friendly packaging solution, aimed at reducing its carbon footprint.",1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new sustainability initiative aimed at reducing carbon emissions in its supply chain.,1,neutral,synthetic,mistral:7b
IBM announces the launch of a new AI-powered cybersecurity solution for small businesses.,1,neutral,synthetic,mistral:7b
"Amazon announces a new eco-friendly packaging initiative, aiming to reduce waste by 100 million pounds annually.",1,neutral,synthetic,mistral:7b
IBM announces the launch of its new cloud-based AI service for small businesses.,1,neutral,synthetic,mistral:7b
Microsoft announces the release of its new cloud-based productivity suite for small businesses.,1,neutral,synthetic,mistral:7b
"IBM announces the launch of a new AI-focused cloud service, set to be available from next quarter.",1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the release of its new cloud-based productivity suite, Office 365 Fx, set to launch globally by Q2 2023.",1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of a new head of global investment research.,1,neutral,synthetic,mistral:7b
IBM announces the launch of its new cloud-based data analytics platform.,1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new solar-powered delivery station in California.,1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of Jane Doe as Global Head of Sustainable Finance.,1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new solar energy project as part of its commitment to renewable sources.,1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new cloud-based data analytics service for small businesses.,1,neutral,synthetic,mistral:7b
"Global technology giant Samsung Electronics announces the launch of its new mid-range smartphone series, the Galaxy A34, in over 80 markets starting next month.",1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new sustainable packaging initiative for its products.,1,neutral,synthetic,mistral:7b
Microsoft announces a new cloud-based collaboration tool for small businesses.,1,neutral,synthetic,mistral:7b
Tech giant Microsoft announces a new strategic partnership with IBM to develop AI solutions for enterprise clients.,1,neutral,synthetic,mistral:7b
Tech giant Microsoft announces a new partnership with IBM to develop cloud-based AI solutions.,1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud-based productivity suite, Office 365 F5, aimed at small and medium-sized businesses.",1,neutral,synthetic,mistral:7b
IBM announces the launch of a new cloud-based AI solution for small businesses.,1,neutral,synthetic,mistral:7b
IBM announces the launch of its new cloud-based AI platform for small businesses.,1,neutral,synthetic,mistral:7b
Samsung Electronics announces plans to launch a new line of smart TVs featuring advanced AI technology.,1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud-based productivity suite, aimed at enhancing collaboration and streamlining workflows for businesses worldwide.",1,neutral,synthetic,mistral:7b
IBM announces the launch of its new quantum computing software suite for enterprise clients.,1,neutral,synthetic,mistral:7b
Tech giant Microsoft announces the launch of its new cloud-based AI platform for small and medium-sized businesses.,1,neutral,synthetic,mistral:7b
IBM announces a new partnership with Microsoft to integrate cloud services for enhanced data analytics solutions.,1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud-based productivity suite, Office 365 F5, set to be available worldwide by Q2 2024.",1,neutral,synthetic,mistral:7b
"Global tech giant Samsung announces the launch of its new foldable smartphone series, set to hit markets in Q4 2023.",1,neutral,synthetic,mistral:7b
"IBM announces the launch of its new quantum computing software platform, Qiskit Flex.",1,neutral,synthetic,mistral:7b
IBM announces the launch of its new cloud-based data analytics platform.,1,neutral,synthetic,mistral:7b
Samsung Electronics announces the launch of its new line of home appliances at IFA 2023.,1,neutral,synthetic,mistral:7b
"Microsoft announces the launch of its new cloud-based productivity suite, aimed at enhancing business efficiency.",1,neutral,synthetic,mistral:7b
Amazon announces a new initiative to expand its renewable energy portfolio by partnering with solar and wind farm developers worldwide.,1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of a new AI-powered productivity tool, designed to streamline workflows for businesses.",1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud-based productivity suite, Office 365 F5, aimed at enhancing collaboration and productivity for businesses worldwide.",1,neutral,synthetic,mistral:7b
Samsung Electronics announces the launch of its new Galaxy Tab S8 series in Q1 2022.,1,neutral,synthetic,mistral:7b
Microsoft announces a new partnership with Adobe to develop cloud-based creative solutions.,1,neutral,synthetic,mistral:7b
"Microsoft announces the launch of its new cloud-based productivity suite, aimed at enhancing collaboration and streamlining workflows for businesses worldwide.",1,neutral,synthetic,mistral:7b
"Amazon Web Services (AWS) announces the launch of a new data center region in Mumbai, India, to improve service availability and latency for customers in the Asia Pacific.",1,neutral,synthetic,mistral:7b
"Global Tech Inc. announces the appointment of Jane Thompson as Chief Operating Officer, effective immediately.",1,neutral,synthetic,mistral:7b
Samsung Electronics announces a new line of energy-efficient TVs set for release in Q3 2023.,1,neutral,synthetic,mistral:7b
"Tesla Inc. announces the launch of its new solar roof tile product line, set to be unveiled at the upcoming Design Miami event.",1,neutral,synthetic,mistral:7b
"Amazon announces the launch of a new renewable energy project in Texas, furthering its commitment to sustainable operations.",1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of a new head of its global commodities division.,1,neutral,synthetic,mistral:7b
Microsoft announces the launch of its new cloud-based productivity suite for small businesses.,1,neutral,synthetic,mistral:7b
IBM announces the launch of its new AI-powered cloud service for small businesses.,1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new solar-powered data center in Nevada.,1,neutral,synthetic,mistral:7b
"IBM announces the appointment of Jane Doe as its new Chief Financial Officer, effective immediately.",1,neutral,synthetic,mistral:7b
"Apple announces the launch of its new product line, the iPhone 13 series, in September.",1,neutral,synthetic,mistral:7b
Amazon announces a new solar energy project in India to power its data centers and reduce carbon footprint.,1,neutral,synthetic,mistral:7b
"Google announces the launch of its new cloud-based productivity suite, 'Google Workspace Essentials', aimed at small businesses.",1,neutral,synthetic,mistral:7b
Intel announces the launch of its new 10nm processor line in Q3 2023.,1,neutral,synthetic,mistral:7b
"IBM announces the launch of its new quantum computing software suite, Qiskit 21.10, aimed at accelerating research and development in the field.",1,neutral,synthetic,mistral:7b
"Microsoft announces the launch of its new cloud-based productivity suite, aimed at expanding its offerings in digital workspace solutions.",1,neutral,synthetic,mistral:7b
"Microsoft announces the launch of its new cloud-based data analytics platform, Azure Synapse Analytics.",1,neutral,synthetic,mistral:7b
"Amazon announces the launch of a new sustainable packaging initiative, aiming to reduce waste and carbon emissions in its operations.",1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud-based productivity suite, set to roll out in Q3 2023.",1,neutral,synthetic,mistral:7b
IBM announces the launch of its new cloud-based analytics platform for small businesses.,1,neutral,synthetic,mistral:7b
IBM announces the launch of a new cloud-based data analytics service for small businesses.,1,neutral,synthetic,mistral:7b
IBM announces the launch of its new cloud-based data analytics service for small businesses.,1,neutral,synthetic,mistral:7b
"IBM announces the launch of its new AI-powered cloud service, set to be rolled out in Q2 2023.",1,neutral,synthetic,mistral:7b
Google announces the launch of a new cloud computing service designed to support small businesses.,1,neutral,synthetic,mistral:7b
Pfizer announces a new manufacturing facility in Ireland for the production of mRNA vaccines.,1,neutral,synthetic,mistral:7b
"IBM announces the appointment of Jane Doe as its new Chief Financial Officer, effective immediately.",1,neutral,synthetic,mistral:7b
IBM announces the launch of a new cloud-based data analytics platform for small businesses.,1,neutral,synthetic,mistral:7b
"Tesla announces the launch of its new solar roof tile product line, set to hit markets in Q3 2023.",1,neutral,synthetic,mistral:7b
Tech giant Microsoft announces a new collaboration with IBM on cloud-based AI solutions.,1,neutral,synthetic,mistral:7b
"Amazon Web Services announces the launch of a new data center in Frankfurt, expanding its European footprint.",1,neutral,synthetic,mistral:7b
"IBM announces the launch of its new cloud-based data analytics service, aimed at enhancing businesses' data management capabilities.",1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new sustainability initiative aimed at reducing plastic waste in its packaging operations.,1,neutral,synthetic,mistral:7b
"Microsoft announces a new cloud-based service for small businesses, set to launch in Q3 2023.",1,neutral,synthetic,mistral:7b
"Amazon announces the launch of a new renewable energy project in Texas, furthering its commitment to sustainable power sources.",1,neutral,synthetic,mistral:7b
IBM announces the launch of a new cloud-based analytics service for small businesses.,1,neutral,synthetic,mistral:7b
"Goldman Sachs announces the appointment of Jane Thompson as its new Chief Risk Officer, effective immediately.",1,neutral,synthetic,mistral:7b
"IBM announces the launch of its new AI-powered cloud platform, IBM Watson AiX, aimed at enhancing business operations for clients globally.",1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of a new cloud-based AI platform for small businesses, set to roll out next month.",1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud-based productivity suite, aimed at enhancing business efficiency.",1,neutral,synthetic,mistral:7b
IBM announces the launch of a new cloud-based data analytics platform for healthcare providers.,1,neutral,synthetic,mistral:7b
"Microsoft Corporation announces the launch of its new cloud-based productivity suite, expected to be available in Q2 2023.",1,neutral,synthetic,mistral:7b
"Samsung Electronics announces the launch of its new Galaxy Tab A8 tablet, offering enhanced features for a competitive price range.",1,neutral,synthetic,mistral:7b
"Tech giant IBM announces the launch of a new cloud-based analytics platform, set to enhance data processing capabilities for businesses worldwide.",1,neutral,synthetic,mistral:7b
IBM announces the launch of a new cloud-based data analytics service for small businesses.,1,neutral,synthetic,mistral:7b
Microsoft announces the launch of its new cloud-based data analysis tool for small businesses.,1,neutral,synthetic,mistral:7b
Microsoft announces a new partnership with Adobe to integrate cloud services.,1,neutral,synthetic,mistral:7b
Amazon announces plans to expand its renewable energy portfolio by investing in new wind farms in Texas and Indiana.,1,neutral,synthetic,mistral:7b
IBM announces the launch of a new cloud-based analytics platform for healthcare providers.,1,neutral,synthetic,mistral:7b
IBM announces the launch of a new cloud-based analytics platform for small businesses.,1,neutral,synthetic,mistral:7b
"Amazon announces the launch of a new renewable energy project in Texas, aiming to bolster its sustainable operations.",1,neutral,synthetic,mistral:7b
Amazon announces a new partnership with IBM to improve cloud services integration.,1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud-based productivity suite, Microsoft 365 Fusion, aimed at streamlining collaborative work for businesses worldwide.",1,neutral,synthetic,mistral:7b
"IBM announces the appointment of Jane Doe as its new Chief Financial Officer, effective June 1st.",1,neutral,synthetic,mistral:7b
Amazon announces a new initiative to expand its renewable energy capacity by building solar farms in multiple U.S. states.,1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new solar-powered delivery station in California.,1,neutral,synthetic,mistral:7b
"Pfizer announces the appointment of Dr. Jane Thompson as its new Chief Scientific Officer, effective immediately.",1,neutral,synthetic,mistral:7b
"IBM announces the launch of its new cloud-based data analytics service, Quantum Insights.",1,neutral,synthetic,mistral:7b
"Microsoft announces the launch of a new cloud-based productivity suite, designed to enhance collaboration and efficiency for businesses worldwide.",1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new sustainable packaging initiative for its retail products.,1,neutral,synthetic,mistral:7b
"Global Technology Inc. announces the appointment of Jane Thompson as Chief Operating Officer, effective immediately.",1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud service, Azure Arc, expanding its cloud offerings to edge and multi-cloud environments.",1,neutral,synthetic,mistral:7b
Tech giant Microsoft announces the launch of its new cloud-based AI platform for small businesses.,1,neutral,synthetic,mistral:7b
Tesla announces Q2 earnings report scheduled for July 26.,1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of Jane Kim as Head of its Global Investment Research division.,1,neutral,synthetic,mistral:7b
"ABC Corp announces the appointment of Jane Smith as its new Chief Financial Officer, effective June 1.",1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of Jane Smith as Head of European Equities.,1,neutral,synthetic,mistral:7b
Microsoft announces the launch of its new cloud-based productivity suite for small businesses.,1,neutral,synthetic,mistral:7b
"Global technology firm Samsung Electronics announces the launch of its new line of smartphones, the Galaxy S21 FE, marking another step in its continuous product expansion strategy.",1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud-based productivity suite 'Office 365 FYSE', targeting the educational sector globally.",1,neutral,synthetic,mistral:7b
IBM announces the launch of its new AI-powered cybersecurity solution for small and medium businesses.,1,neutral,synthetic,mistral:7b
"Tech giant Google announces the launch of its new cloud gaming service, Stadia, set to compete with Microsoft's Project xCloud.",1,neutral,synthetic,mistral:7b
IBM announces the launch of its new cloud-based data analytics platform for small and medium-sized businesses.,1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of a new cloud-based productivity suite, set to be available in Q3.",1,neutral,synthetic,mistral:7b
IBM announces the launch of its new cloud-based AI analytics platform for small and medium businesses.,1,neutral,synthetic,mistral:7b
Amazon announces a new partnership with small businesses in the UK to sell their products on its platform.,1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of Jane Thompson as its new Head of European Equities.,1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new recycling program for electronic waste in partnership with global e-waste management firms.,1,neutral,synthetic,mistral:7b
