text,label,sentiment,source,model
Microsoft announces a new partnership with IBM to develop cloud-based AI solutions.,1,neutral,synthetic,mistral:7b
"Amazon announces plans to launch a new renewable energy project in Texas, aiming to power its growing operations with sustainable sources.",1,neutral,synthetic,mistral:7b
Tech giant Microsoft announces the launch of its new cloud-based productivity suite.,1,neutral,synthetic,mistral:7b
"Apple Inc. announces the release of its new iOS 16 software today, featuring enhancements to Messages and Focus mode.",1,neutral,synthetic,mistral:7b
"Tech giant Google announces a new AI research initiative, set to commence in Q3.",1,neutral,synthetic,mistral:7b
Amazon announces plans to launch a new renewable energy project in Texas.,1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud service for small businesses, set to be available globally by Q3 2023.",1,neutral,synthetic,mistral:7b
Amazon announces a new sustainable packaging initiative for all prime deliveries starting Q4 2023.,1,neutral,synthetic,mistral:7b
IBM announces the launch of its new AI-powered supply chain management solution.,1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new sustainable packaging initiative for its products.,1,neutral,synthetic,mistral:7b
"Amazon announces plans to open a new distribution center in Ohio, further expanding its logistics network.",1,neutral,synthetic,mistral:7b
"Microsoft announces the launch of its new cloud-based productivity suite, aimed at enhancing collaboration among remote workers.",1,neutral,synthetic,mistral:7b
IBM announces the launch of a new AI-powered cloud service for small businesses.,1,neutral,synthetic,mistral:7b
"Amazon announces the launch of a new sustainability initiative, focusing on reducing packaging waste in its supply chain.",1,neutral,synthetic,mistral:7b
"Microsoft announces the release of its new cloud-based productivity suite, 'Office 365 F1', targeted towards low-income users worldwide.",1,neutral,synthetic,mistral:7b
"Amazon announces the launch of its new delivery drone service, promising faster shipping times for Prime members.",1,neutral,synthetic,mistral:7b
"Global tech giant Microsoft announces the launch of a new data center in Finland, set to bolster its cloud services across Northern Europe.",1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new eco-friendly packaging initiative for Prime deliveries.,1,neutral,synthetic,mistral:7b
Tech giant Microsoft announces the launch of its new cloud-based productivity suite.,1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces a new partnership with IBM for cloud services integration, set to enhance productivity for joint clients.",1,neutral,synthetic,mistral:7b
"Amazon announces plans to expand its logistics network in Germany, aiming to boost delivery efficiency and customer satisfaction.",1,neutral,synthetic,mistral:7b
"Amazon announces the launch of a new cloud service, 'GreenGrid', aimed at reducing carbon emissions for businesses using its platform.",1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new sustainable packaging initiative for its Prime delivery service.,1,neutral,synthetic,mistral:7b
IBM announces the launch of a new cloud-based analytics service for small businesses.,1,neutral,synthetic,mistral:7b
"Tech giant Apple Inc. announces the launch of its new iOS 16 operating system, set to roll out in September.",1,neutral,synthetic,mistral:7b
Goldman Sachs announces the appointment of a new head of its Asia-Pacific investment banking division.,1,neutral,synthetic,mistral:7b
IBM announces the launch of its new cloud-based AI platform for small businesses.,1,neutral,synthetic,mistral:7b
Amazon announces a new partnership with Deloitte for cloud-based tax reporting solutions.,1,neutral,synthetic,mistral:7b
"ABC Corporation announces the appointment of Jane Smith as its new Chief Financial Officer, effective immediately.",1,neutral,synthetic,mistral:7b
"IBM announces the appointment of Jane Doe as its new Chief Financial Officer, effective immediately.",1,neutral,synthetic,mistral:7b
"Tech giant Apple Inc. announces plans to expand its manufacturing operations in India, aiming to double production capacity over the next two years.",1,neutral,synthetic,mistral:7b
"Goldman Sachs Group announces the appointment of Jane Thompson as its new Chief Operating Officer, effective immediately.",1,neutral,synthetic,mistral:7b
Tech giant Apple announces a new partnership with healthcare provider CVS Health to develop health-focused apps and services.,1,neutral,synthetic,mistral:7b
"Apple announces the launch of its new iPhone SE, set to hit stores on April 16.",1,neutral,synthetic,mistral:7b
Amazon announces the launch of a new sustainable packaging initiative for its e-commerce operations.,1,neutral,synthetic,mistral:7b
Amazon announces plans to expand its renewable energy portfolio by investing in new wind farms and solar projects globally.,1,neutral,synthetic,mistral:7b
Tech giant Microsoft Corporation announces the launch of a new cloud-based productivity suite for small businesses.,1,neutral,synthetic,mistral:7b
"Tesla announces the launch of its new solar roof tiles, set to be unveiled at an event in California next month.",1,neutral,synthetic,mistral:7b
"ABC Corp announces the appointment of Jane Smith as its new Chief Financial Officer, effective immediately.",1,neutral,synthetic,mistral:7b
"Microsoft announces the launch of its new cloud service, Azure Arc, aimed at expanding its hybrid cloud offerings.",1,neutral,synthetic,mistral:7b
Amazon announces a new partnership with Deloitte for cloud consulting services to boost its AWS business.,1,neutral,synthetic,mistral:7b
IBM announces the launch of its new cloud-based data analytics platform.,1,neutral,synthetic,mistral:7b
"Apple Inc. announces the launch of its new iPhone SE model, available for pre-order starting April 17.",1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud-based productivity suite, aimed at bolstering its offerings in the digital workspace market.",1,neutral,synthetic,mistral:7b
"Google announces the launch of its new cloud-based productivity suite, set to be rolled out in Q2 2023.",1,neutral,synthetic,mistral:7b
Global technology giant Microsoft announces the launch of a new cloud-based service for small businesses.,1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud-based productivity suite, set to be available globally by Q4 2023.",1,neutral,synthetic,mistral:7b
"XYZ Corporation announces the appointment of Jane Doe as Chief Financial Officer, effective June 1st.",1,neutral,synthetic,mistral:7b
"Apple Inc. announces the release of its latest product, the iPhone 13, on schedule, set to hit stores next month.",1,neutral,synthetic,mistral:7b
Amazon announces a new partnership with Ford to develop delivery drones for Prime Air operations.,1,neutral,synthetic,mistral:7b
"Tech giant IBM announces a new cloud computing partnership with a European telecom provider, strengthening its global footprint in the digital services sector.",1,neutral,synthetic,mistral:7b
"Samsung Electronics announces the launch of its new Galaxy Book Pro series, featuring enhanced performance and sleek design.",1,neutral,synthetic,mistral:7b
"Tech giant Microsoft announces the launch of its new cloud-based AI platform, Azure Maps, set to revolutionize geospatial data analysis for businesses globally.",1,neutral,synthetic,mistral:7b
IBM announces the launch of its new quantum computing software suite for enterprise customers.,1,neutral,synthetic,mistral:7b
"Tech giant Google announces the launch of a new cloud service for small businesses, set to roll out in Q2 2023.",1,neutral,synthetic,mistral:7b
Tech giant Google announces the launch of a new cloud-based data analytics service.,1,neutral,synthetic,mistral:7b
"Tech giant Q2 earnings surge by 20%, beating analysts' expectations and sending shares soaring.",2,positive,synthetic,mistral:7b
"Q2 earnings report reveals a 15% profit increase for TechCorp, surpassing analysts' expectations.",2,positive,synthetic,mistral:7b
"Q3 earnings report shows a 15% increase in profits for XYZ Inc., beating analysts' expectations.",2,positive,synthetic,mistral:7b
Q4 earnings report reveals a 15% increase in profit for XYZ Corp.,2,positive,synthetic,mistral:7b
"Q2 earnings report reveals a 15% profit increase for TechCo, exceeding analysts' expectations.",2,positive,synthetic,mistral:7b
Q3 earnings report reveals a 15% year-on-year profit increase for Microsoft.,2,positive,synthetic,mistral:7b
"IBM's Q4 earnings exceeded expectations, posting a 12% year-over-year profit increase.",2,positive,synthetic,mistral:7b
"Q3 earnings report reveals a 15% revenue growth for Microsoft, surpassing analyst expectations.",2,positive,synthetic,mistral:7b
Q3 earnings report shows a 15% year-on-year profit increase for tech giant XYZ.,2,positive,synthetic,mistral:7b
"Q3 earnings reveal a 15% year-over-year revenue growth for Microsoft, surpassing analyst expectations.",2,positive,synthetic,mistral:7b
"Q2 earnings report shows a 15% profit increase for TechCo, surpassing analysts' expectations.",2,positive,synthetic,mistral:7b
"Q3 earnings report reveals a 15% profit increase for TechCorp, surpassing analysts' expectations.",2,positive,synthetic,mistral:7b
"Q3 earnings report shows a 15% profit increase for TechCo, exceeding analyst expectations.",2,positive,synthetic,mistral:7b
Q3 earnings report reveals a 12% year-over-year revenue growth for TechCorp.,2,positive,synthetic,mistral:7b
"Q3 earnings report shows a 12% profit increase for XYZ Corp, exceeding analysts' expectations.",2,positive,synthetic,mistral:7b
"Q3 earnings report reveals a 15% profit increase for XYZ Corporation, surpassing analyst expectations.",2,positive,synthetic,mistral:7b
Q3 earnings report reveals a 15% year-over-year profit increase for tech giant Microsoft.,2,positive,synthetic,mistral:7b
"Apple reports a 15% year-on-year increase in Q4 earnings, beating analyst expectations.",2,positive,synthetic,mistral:7b
"Q2 earnings report shows a 15% profit increase for XYZ Corporation, surpassing analysts' expectations.",2,positive,synthetic,mistral:7b
Q3 earnings report shows a 15% profit increase for tech giant XYZ Corporation.,2,positive,synthetic,mistral:7b
"Tech giant reports Q3 earnings beat by 15%, fueling a 6% rally in pre-market trading.",2,positive,synthetic,mistral:7b
"Apple reports a 15% increase in quarterly profits, beating analyst expectations.",2,positive,synthetic,mistral:7b
"Tech giant Q2 earnings exceed expectations by 10%, driven by strong demand for cloud services and a surge in product sales.",2,positive,synthetic,mistral:7b
"IBM posts a 12% year-over-year revenue growth in Q3, exceeding analyst expectations.",2,positive,synthetic,mistral:7b
"Tech giant Q2 earnings surpass expectations, driven by a 15% revenue growth and a 20% increase in profit margin.",2,positive,synthetic,mistral:7b
"Q3 earnings report shows a 15% revenue growth for TechCorp, surpassing analysts' estimates.",2,positive,synthetic,mistral:7b
"Microsoft reports a 15% increase in Q3 profits, exceeding analysts' expectations.",2,positive,synthetic,mistral:7b
Q3 earnings report reveals a 12% year-over-year revenue growth for TechCorp.,2,positive,synthetic,mistral:7b
"Tech giant Q3 earnings report reveals a 15% profit increase, surpassing analyst expectations.",2,positive,synthetic,mistral:7b
Q3 earnings report reveals a 15% year-over-year profit increase for TechCorp.,2,positive,synthetic,mistral:7b
"Q3 earnings surpassed expectations by 15%, driving a 20% increase in company profits.",2,positive,synthetic,mistral:7b
Q3 earnings report reveals a 15% year-over-year revenue growth for XYZ Corporation.,2,positive,synthetic,mistral:7b
Q2 earnings report shows a 15% increase in profits for TechCorp.,2,positive,synthetic,mistral:7b
"Tech giant Apple reports a 15% year-over-year rise in Q3 profits, surpassing analysts' expectations.",2,positive,synthetic,mistral:7b
"Tech giant Q4 earnings surpass expectations, posting a 15% year-over-year revenue growth.",2,positive,synthetic,mistral:7b
"Tech giant reports Q2 earnings 15% above estimates, driving a 7% surge in share prices.",2,positive,synthetic,mistral:7b
"Tech giant Amazon reports a 23% rise in Q4 profits, surpassing analyst expectations.",2,positive,synthetic,mistral:7b
Shares in XYZ Corporation surged 8% after announcing a 15% year-on-year revenue growth and raising its full-year guidance.,2,positive,synthetic,mistral:7b
Stock prices soar as company reports a 15% year-on-year revenue growth in Q3.,2,positive,synthetic,mistral:7b
"Q3 earnings reveal a 15% profit increase for Technology giant ABC Inc., outperforming analyst expectations.",2,positive,synthetic,mistral:7b
"Q3 earnings report shows a 15% profit increase for TechCorp, surpassing analysts' expectations.",2,positive,synthetic,mistral:7b
"Q3 earnings surpassed expectations, driven by a 15% year-over-year revenue growth.",2,positive,synthetic,mistral:7b
Q3 earnings report reveals a 12% profit increase for technology giant Microsoft.,2,positive,synthetic,mistral:7b
Shares in TechCorp surge 15% after Q3 earnings report reveals a 20% increase in profits and strong revenue growth.,2,positive,synthetic,mistral:7b
"Tech giant Q2 earnings exceed expectations by 15%, driven by strong demand for cloud services and digital products.",2,positive,synthetic,mistral:7b
Q2 earnings report reveals a 15% year-over-year increase in profit for XYZ Corporation.,2,positive,synthetic,mistral:7b
"Q2 earnings report shows a 15% profit increase for TechCorp, exceeding analysts' expectations.",2,positive,synthetic,mistral:7b
"Tech giant reports Q2 earnings surpassing analyst estimates by 10%, driving a 4% rise in its share price.",2,positive,synthetic,mistral:7b
"Tech giant Microsoft reports Q3 earnings with a 15% YoY revenue growth, surpassing analyst expectations.",2,positive,synthetic,mistral:7b
"Q3 earnings report shows a 15% profit increase for TechCorp, surpassing analyst expectations.",2,positive,synthetic,mistral:7b
Shares of TechCorp surge 8% after Q3 earnings report reveals a 25% year-on-year revenue growth.,2,positive,synthetic,mistral:7b
Stock prices surge as tech giant reports a 15% increase in Q2 profits.,2,positive,synthetic,mistral:7b
"Q3 earnings report reveals a 15% revenue growth for TechCorp, surpassing analyst expectations.",2,positive,synthetic,mistral:7b
"Microsoft reports a 15% increase in Q2 earnings, surpassing analysts' expectations.",2,positive,synthetic,mistral:7b
"Q3 earnings report reveals a 12% profit increase for TechCorp, surpassing analysts' expectations.",2,positive,synthetic,mistral:7b
Q3 earnings report reveals a 15% increase in profits for TechCorp.,2,positive,synthetic,mistral:7b
Q3 earnings report shows a 15% year-over-year increase in profit for technology giant Microsoft.,2,positive,synthetic,mistral:7b
"Q3 earnings report shows a 15% profit increase for tech giant XYZ, surpassing analyst expectations.",2,positive,synthetic,mistral:7b
"Q2 earnings report reveals a 15% profit increase for TechCorp, surpassing analyst expectations.",2,positive,synthetic,mistral:7b
Q3 earnings report reveals a 15% profit increase for XYZ Corporation.,2,positive,synthetic,mistral:7b
"Q4 earnings report shows a 15% revenue growth for TechCorp, surpassing analysts' expectations.",2,positive,synthetic,mistral:7b
"Tech giant Amazon reports a 20% increase in Q3 profits, surpassing analysts' expectations.",2,positive,synthetic,mistral:7b
Shares of TechCo soar after Q2 results reveal a 30% profit increase and revised optimistic outlook for the rest of the year.,2,positive,synthetic,mistral:7b
Q2 earnings report reveals a 15% year-on-year revenue growth for tech giant Google.,2,positive,synthetic,mistral:7b
"Shares in TechCorp surged 7% after announcing a 15% increase in Q3 profits, exceeding analyst estimates.",2,positive,synthetic,mistral:7b
Q2 earnings report reveals a 15% year-on-year increase in profits for TechCorp.,2,positive,synthetic,mistral:7b
Microsoft announces a 12% increase in Q3 profits due to robust sales in cloud services.,2,positive,synthetic,mistral:7b
Q3 earnings report reveals a 12% profit increase for TechCo compared to the same period last year.,2,positive,synthetic,mistral:7b
Shares in TechFirm Inc. surge 10% following Q3 earnings report showing a 25% year-on-year revenue growth and a 30% increase in net profits.,2,positive,synthetic,mistral:7b
"Q3 earnings report shows a 15% profit increase for TechCorp, surpassing analyst expectations.",2,positive,synthetic,mistral:7b
"Microsoft reports a 20% year-over-year revenue growth in Q3, surpassing analyst expectations.",2,positive,synthetic,mistral:7b
"Global tech giant announces a 15% decline in Q2 revenues, citing increased competition and supply chain disruptions.",0,negative,synthetic,mistral:7b
S&P Global Ratings downgrades XYZ Corp's credit rating due to concerns over mounting debts and deteriorating financial performance.,0,negative,synthetic,mistral:7b
"Q3 profits at XYZ Corporation miss expectations, leading to a 10% drop in share price.",0,negative,synthetic,mistral:7b
Q3 earnings report shows a 15% revenue decline for XYZ Corporation.,0,negative,synthetic,mistral:7b
"Shares of TechCorp plummet 15% following a disappointing Q2 earnings report, missing analyst expectations by $0.07 per share.",0,negative,synthetic,mistral:7b
Profit warnings issued by three major tech companies cause a broad sell-off in the tech sector today.,0,negative,synthetic,mistral:7b
"IBM issues profit warning due to unexpected market headwinds, sending shares tumbling by 10%.",0,negative,synthetic,mistral:7b
"Company X announces a 15% decrease in Q2 revenues, citing supply chain disruptions as the primary cause.",0,negative,synthetic,mistral:7b
